"","state.abb","name","government_ID","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geoID","population","city_place"
"3769","FL","altamonte springs","10205900100000",64798,2020,25106736,0,9473130,0,0,0,9357268,6764972,3175761,0,3100577,33042063,1668112,9360105,29050206,14927734,58192752,0,0,0,73120486,"1600000US1200950",46231,"Altamonte Springs city"
"3770","FL","doral","10201310200000",65819,2020,115164866,62283416,10970393,0,0,498006,37915476,0,1176459,0,2321116,19280203,1317152,2440511,58847080,4324439,77560507,0,0,0,81884946,"1600000US1217935",75874,"Doral city"
"3771","FL","pinellas park","10205201600000",68809,2020,39515690,9230000,10115459,0,2138108,235018,12452009,0,3146863,0,1533233,51330563,2025861,205079,50615173,9539501,94637175,32106423,209103,0,104176676,"1600000US1256975",53093,"Pinellas Park city"
"3772","KY","ashland","18201000100000",33585,2020,103161586,0,6043204,5168881,5445673,0,60046315,0,13350114,0,1307499,34553501,6540717,2508069,6135810,-2352521,52090618,0,0,0,49738097,"1600000US2102368",21625,"Ashland city"
"3773","CA","west covina","05201904800000",47600,2020,331564513,39699508,8957081,180122,0,9183761,195151386,0,61293027,0,3920725,17176300,19989920,582023,63919476,-16335820,118003539,1312905,0,0,101667719,"1600000US0684200",109501,"West Covina city"
"3774","FL","naples","10201100200000",64791,2020,79379106,10658217,12319791,0,0,4925070,38060689,0,5763609,0,4192686,62764793,7328842,6475924,48571478,23797317,101343720,34474021,1316952,829714,125141037,"1600000US1247625",19115,"Naples city"
"3775","MT","manhattan","27201600300000",120661,2020,6695537,5146307,138672,0,57954,0,1099774,0,137135,0,115695,1796051,350035,577645,863114,768279,2818566,0,0,0,3586845,"1600000US3047575",2086,"Manhattan town"
"3776","MO","jefferson","26202600300000",35127,2020,87735162,53788318,6107163,3133466,0,0,16409130,401384,2113481,0,3184360,19610517,7471524,5167972,38899224,1894989,69254248,0,0,0,71149237,"1600000US2937000",43228,"Jefferson City city"
"3777","TX","mcallen","44210800700000",44040,2020,396724182,295278833,31067126,3223504,0,0,41827931,0,11510277,0,13816512,95855690,26964679,22216441,140211620,31586094,253662336,20772227,1035018,642508,285248430,"1600000US4845384",142210,"McAllen city"
"3778","MN","montrose","24208601100000",117567,2020,5474023,4384866,474160,151803,0,0,425677,263963,0,0,37517,2522938,226780,248180,2176053,1897880,3276071,0,0,0,5173951,"1600000US2743810",3775,"Montrose city"
"3779","TX","celina","44204300400000",65131,2020,156492066,142428862,12993976,185405,0,0,0,293949,133565,0,750258,39770487,2764624,39493509,19619616,57412855,44235381,0,0,0,101648236,"1600000US4813684",16739,"Celina city"
"3780","NH","dover","30200900100000",35554,2020,359321361,167573000,14710818,0,21123000,5567671,76899262,0,50005369,0,4395173,24980165,23519619,3292623,91201788,2204976,140789219,0,0,0,142994195,"1600000US3318820",32741,"Dover city"
"3781","MS","clinton","25202500200000",106130,2020,60002510,13638338,3231398,2606753,0,9508641,29393046,0,0,0,1624334,12165623,301631,449522,19039264,-2023160,33979200,0,0,0,31956040,"1600000US2814420",28100,"Clinton city"
"3782","MN","nisswa","24201801300000",117007,2020,0,3055000,0,0,0,2701697,0,0,0,0,84270,0,0,0,3531632,-821581,4353213,0,0,0,3531632,"1600000US2746348",1967,"Nisswa city"
"3783","NM","albuquerque","32200100100000",35917,2020,2308654159,631777067,201164074,0,25544834,0,773785015,0,256989344,0,47498529,220210849,89662962,69351254,740933930,37016534,1083142461,0,12673342,0,1120158995,"1600000US3502000",564559,"Albuquerque city"
"3784","MS","southaven","25201760300000",34941,2020,159467148,59508603,7286206,242312,0,16204873,68600558,0,6964757,0,659839,24854181,4639399,0,47583150,883121,76193609,0,0,0,77076730,"1600000US2869280",54648,"Southaven city"
"3785","NH","claremont","30201000100000",81890,2020,39495894,18510246,1921651,2655792,263514,413572,11385218,0,3266632,0,771769,5760728,618298,2041484,16235026,3051017,21604519,0,0,0,24655536,"1600000US3312900",12949,"Claremont city"
"3786","MS","ridgeland","25204500400000",34952,2020,124743067,73466026,8834537,649481,0,7019499,33819891,0,0,0,953633,12922534,107051,5142958,27829137,3590786,42410894,0,0,0,46001680,"1600000US2862520",24340,"Ridgeland city"
"3787","MO","crestwood","26209502200000",120227,2020,4156728,0,906785,0,0,0,0,4338243,2871257,0,378686,1345753,830404,347346,11187364,-976112,14686979,0,0,0,13710867,"1600000US2917218",12404,"Crestwood city"
"3788","NC","fair bluff","34202400500000",59408,2020,891751,0,84288,0,700000,0,107463,0,0,0,0,491496,2725095,984596,1111924,1202812,4110299,371634,19806,984596,5313111,"1600000US3722240",709,"Fair Bluff town"
"3789","MT","whitefish","27201500300000",120658,2020,31031163,14819069,5205500,0,440190,0,6599854,0,1770046,0,1860551,16171444,1375363,1174257,17235560,13415173,22541451,0,0,0,35956624,"1600000US3079825",7751,"Whitefish city"
"3790","MS","d'iberville","25202440100000",51759,2020,60510119,34938847,3802888,399737,0,560186,18584484,0,0,0,589477,6135545,846765,1615086,16611450,2081535,23127311,4314866,14274,0,25208846,"1600000US2819180",12721,"D'Iberville city"
"3791","TX","angleton","44202000200000",88056,2020,35481369,5281152,2350636,268051,0,0,2954765,0,372351,0,624414,10294894,1629562,0,13974526,1428988,24469994,0,0,0,25898982,"1600000US4803264",19429,"Angleton city"
"3792","TX","cleburne","44212600300000",38691,2020,195577731,120626116,3656544,993335,0,209709,30070426,0,9537877,0,7361914,39988623,2950888,1011788,36064192,12367828,67647663,25527544,1954979,0,80015491,"1600000US4815364",31352,"Cleburne city"
"3793","TX","harker heights","44201450300000",100191,2020,63031626,49358941,2725929,198000,0,0,8476892,0,708545,0,946000,16040272,1568454,1125175,22359856,5803640,35290117,10606219,35369,0,41093757,"1600000US4832312",33097,"Harker Heights city"
"3794","TX","farmers branch","44205701000000",88164,2020,114845762,60949386,10013091,0,0,0,25341752,0,5240258,0,5410936,41144662,2177925,8636750,77348940,31352089,97956188,0,0,0,129308277,"1600000US4825452",35991,"Farmers Branch city"
"3795","TX","tyler","44221200500000",38706,2020,205688490,78375653,14022843,1673192,0,0,74230612,0,24512726,0,12773464,70457764,19981326,6112507,86888439,20458052,162981984,0,0,0,183440036,"1600000US4874144",105995,"Tyler city"
"3796","TX","navasota","44209300100000",90071,2020,14557898,11446486,1716232,186315,0,795000,0,650397,218262,0,195603,9476738,167672,891735,6348874,2131885,14753134,2191980,11489,0,16885019,"1600000US4850472",7643,"Navasota city"
"3797","TX","san angelo","44222600100000",38773,2020,522951633,265111931,10274301,0,0,1160655,78539754,0,96437448,0,14865599,81570987,4701765,1154478,68714080,714508,155426802,0,0,0,156141310,"1600000US4864472",99893,"San Angelo city"
"3798","TX","hondo","44216300300000",49677,2020,14954942,10635000,3002013,0,0,0,748552,0,416651,0,152726,18495492,690274,297220,4334521,4659493,19158014,0,0,0,23817507,"1600000US4834676",8289,"Hondo city"
"3799","TX","groves","44212300300000",47937,2020,6849498,4495000,1900294,0,0,0,9839,0,0,0,444365,6811062,164969,0,10216472,268773,16923730,0,0,0,17192503,"1600000US4831328",17335,"Groves city"
"3800","TX","humble","44210100900000",88314,2020,25901622,3116518,3973263,0,0,0,5781957,0,11703703,0,1326211,15407506,836599,0,28311308,6599916,37955497,8253867,140166,0,44555413,"1600000US4835348",16795,"Humble city"
"3801","TX","wharton","44224100200000",38715,2020,23335315,17952640,2402421,0,0,2090000,89276,0,291620,0,409358,7479232,2853172,384221,7328249,2525614,15519260,4444064,8600,19556,18044874,"1600000US4878136",8627,"Wharton city"
"3802","TX","orange","44218100100000",38702,2020,42757752,6669292,2969465,767328,0,0,12608374,0,976637,0,3184992,10297612,1131840,808258,24004919,2115468,34127161,0,0,0,36242629,"1600000US4854132",19324,"Orange city"
"3803","TX","prosper","44204301100000",88417,2020,158854344,135986901,17618383,0,0,0,3271215,0,0,0,1977845,38615349,1252583,35708211,38258281,44490430,69343994,0,0,0,113834424,"1600000US4859696",30174,"Prosper town"
"3804","VA","colonial beach","47209700100000",230281,2020,22736187,20066139,2004072,352187,0,0,0,1210285,151336,0,162453,3506513,848603,315369,6368893,961514,10077864,0,0,0,11039378,"1600000US5118400",3908,"Colonial Beach town"
"3805","TX","ennis","44207000200000",1240954,2020,126468086,91397978,6674801,0,6947042,0,6079899,0,701648,0,0,118034083,3395699,6824373,23017766,6674656,144597265,0,0,0,151271921,"1600000US4824348",20159,"Ennis city"
"3806","TX","galveston","44208400100000",38676,2020,318720198,191732232,24760170,0,0,263708,75083081,0,11379952,0,13815828,54103748,5299495,12737950,76735476,10130356,138746313,0,0,0,148876669,"1600000US4828068",53695,"Galveston city"
"3807","LA","bastrop","19203400100000",100782,2020,34221596,6515000,784278,445801,0,0,8303209,0,15999705,0,153031,2568598,548804,0,11028900,172574,13973728,0,0,0,14146302,"1600000US2204685",9691,"Bastrop city"
"3808","IA","hartley","16207100300000",113968,2020,0,1130000,0,0,0,1804000,534263,0,216604,0,176710,3663397,257840,258077,3682823,1410042,6452095,0,0,0,7862137,"1600000US1934725",1605,"Hartley city"
"3809","TX","san marcos","44210500300000",38682,2020,522662842,412878516,49039665,2935734,0,4570000,38110237,0,7617319,0,7516079,134193480,13783437,4830486,100620388,23716706,229711085,0,0,0,253427791,"1600000US4865600",67553,"San Marcos city"
"3810","TX","georgetown","44224600300000",38717,2020,406342204,338180303,37139043,0,0,0,18677887,0,4183335,0,8161636,206650797,6033072,62333501,78551091,111390080,242178381,0,0,0,353568461,"1600000US4829336",67176,"Georgetown city"
"3811","OK","gotebo","37203800200000",125703,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US4030350",174,"Gotebo town"
"3812","OR","lostine","38203200300000",86213,2020,695135,0,0,0,0,695135,0,0,0,0,0,106654,762,0,43115,-25757,176288,0,0,0,150531,"1600000US4143900",241,"Lostine city"
"3813","OR","prairie","38201200700000",126022,2020,3436503,0,13316,105128,3318059,0,0,0,0,0,0,594532,1890,223080,489803,-217453,1526758,0,0,0,1309305,"1600000US4159650",841,"Prairie City city"
"3814","TN","madisonville","43206200100000",38554,2020,7143049,3363960,811678,15807,2951605,0,0,382960,0,0,0,5181269,172430,209573,4141637,992881,8712028,0,0,0,9704909,"1600000US4745320",5132,"Madisonville city"
"3815","OR","malin","38201800400000",86263,2020,0,0,0,0,0,0,194484,0,0,0,0,417051,0,129591,174147,-51187,771976,0,0,0,720789,"1600000US4145400",731,"Malin city"
"3816","OK","yukon","37200900600000",125526,2020,75883722,9008994,2383863,0,0,45018082,16034806,68099,423998,0,2563963,13632899,1874003,3010912,28723360,5699317,41541857,9420839,14883,918896,47241174,"1600000US4082950",23630,"Yukon city"
"3817","OR","talent","38201501000000",87015,2020,0,3005000,0,0,68093,0,2393518,0,0,0,0,2801012,65590,332754,2710314,197219,5712451,0,0,0,5909670,"1600000US4172500",6282,"Talent city"
"3818","UT","corinne","45200200400000",102251,2020,2265254,2171243,44574,0,0,0,49437,0,0,0,0,670685,70858,7300,470643,269436,950050,0,0,0,1219486,"1600000US4915830",809,"Corinne city"
"3819","UT","garland","45200200800000",58493,2020,5298602,112991,170780,0,0,4672000,194878,0,0,0,19121,962323,17957,129357,899684,-372087,2381408,0,0,0,2009321,"1600000US4928150",2589,"Garland city"
"3820","FL","palm springs","10205050400000",69902,2020,32283946,0,3310936,0,0,14229641,13002582,1863130,578459,0,1162328,24859056,247156,1153511,14733296,7914019,33079000,0,0,0,40993019,"1600000US1254450",26890,"Palm Springs village"
"3821","OK","blackwell","37203600100000",125691,2020,20909239,23274,1226774,724029,0,14465000,2812041,13556,1134198,0,207533,11667074,371558,113362,13022138,6576102,18598030,11069907,33506,0,25174132,"1600000US4006600",6085,"Blackwell city"
"3822","OR","eagle point","38201500400000",85556,2020,9098122,2769039,519172,0,901967,3137301,1561555,0,0,0,209088,6166618,11300,0,3703853,1174647,8707124,0,0,0,9881771,"1600000US4121550",9686,"Eagle Point city"
"3823","OK","oilton","37201900800000",125575,2020,2011221,0,2046,0,0,1955848,45897,0,0,0,0,775512,13566,0,499013,-14924,1303015,707272,56766,0,1288091,"1600000US4054000",885,"Oilton city"
"3824","CA","hesperia","05203640200000",47728,2020,113018613,38872783,12213652,0,21070497,0,31005243,0,4864443,0,1074833,37592949,12854345,44515,33411237,5968489,77934557,20078639,5522465,0,83903046,"1600000US0633434",99818,"Hesperia city"
"3825","MN","eden prairie","24202770200000",117116,2020,77428632,38944000,8660129,60000,0,0,23979296,1982261,2842148,0,2944000,39327635,7493339,12609165,46228365,14977703,90680801,0,0,0,105658504,"1600000US2718116",64198,"Eden Prairie city"
"3826","KS","pittsburg","17201900900000",33457,2020,45837239,21370750,1278173,2553377,2748386,819000,14768842,0,1463384,0,835327,12049509,2936163,860725,18688101,3291986,31242512,0,0,0,34534498,"1600000US2056025",20646,"Pittsburg city"
"3827","CA","calistoga","05202800100000",50972,2020,28152908,0,1497075,2611785,1365033,0,8962820,0,2475635,0,511708,8815102,2600720,878923,8623587,765622,20152710,0,0,0,20918332,"1600000US0609892",5228,"Calistoga city"
"3828","FL","fort myers","10203600100000",32300,2020,677469856,372081251,63556537,18516459,0,55621240,135486720,0,15070083,0,6973662,145940935,6167523,16366472,103451131,42855097,229070964,0,0,0,271926061,"1600000US1224125",86395,"Fort Myers city"
"3829","GA","peachtree city","11205670100000",189174,2020,63012898,23445027,20921265,4118969,0,5089739,4172176,0,4236256,0,1029466,18026601,2660138,9199929,34217784,15686021,48418431,0,0,0,64104452,"1600000US1359724",38244,"Peachtree City city"
"3830","GA","marietta","11203300400000",196491,2020,264129237,68379960,23265452,198644,0,16476655,89895000,0,50193561,0,5550751,170536204,1577233,17014758,40053684,8022719,221159160,0,0,0,229181879,"1600000US1349756",60972,"Marietta city"
"3831","MN","morris","24207500500000",34763,2020,17678764,12347641,684148,150895,0,1884113,2053870,210083,245539,0,312558,5288869,1137942,2327406,4761549,2464785,11050981,0,0,0,13515766,"1600000US2744242",5105,"Morris city"
"3832","NC","mount gilead","34206200300000",196966,2020,4287306,1129000,569087,0,0,0,315460,0,0,0,36741,1195345,48181,546340,974670,194744,2569792,0,0,0,2764536,"1600000US3744900",1171,"Mount Gilead town"
"3833","FL","wilton manors","10200601300000",96397,2020,38737843,0,3896346,0,0,4511454,28466060,132906,805000,0,1058983,16880916,199655,747114,14430544,719903,31538326,0,0,0,32258229,"1600000US1278000",11426,"Wilton Manors city"
"3834","CA","monterey park","05201903300000",31789,2020,188716626,12200000,8308493,12053712,1526000,0,104917080,0,24431060,0,5762865,32078671,9349191,428886,46424749,-7265753,95547250,0,0,0,88281497,"1600000US0648914",61096,"Monterey Park city"
"3835","CA","palm springs","05203301000000",31834,2020,550695178,156183120,19158090,4830272,25556810,16037963,170859515,0,139514316,0,8311304,59368756,20811186,1635273,158416676,53584968,186646923,28636927,7034618,0,240231891,"1600000US0655254",44575,"Palm Springs city"
"3836","MA","palmer","22200710100000",34062,2020,95004497,15543121,2798683,0,0,679800,25790433,0,49332187,0,860273,4446773,19046176,770853,24487855,-1982319,50733976,0,0,0,48751657,"1600000US2552144",12448,"Palmer Town city"
"3837","FL","winter park","10204801200000",68812,2020,202151954,136656009,17748898,333262,0,7935000,23701157,0,10141059,0,5636569,96207719,4667635,3463340,45614680,20461132,129492242,0,0,0,149953374,"1600000US1278300",29795,"Winter Park city"
"3838","IA","waverly","16200900800000",196544,2020,45120567,35941151,1986659,0,0,538465,5135406,0,930135,0,588751,5938802,3296788,1394149,10332023,3273844,17687918,1515461,115921,0,20961762,"1600000US1982875",10394,"Waverly city"
"3839","MA","westfield","22200700400000",34018,2020,586302507,97267665,22176864,1810731,0,0,80908764,0,365269364,0,7758753,99942504,69539144,16492935,90559235,-2433944,278967762,5708581,522952,0,276533818,"1600000US2576030",40834,"Westfield city"
"3840","GA","milledgeville","11200500100000",32465,2020,11738708,1202606,3106944,0,0,3407472,1909883,0,0,0,717226,11837702,302621,857559,11282591,-86233,24366706,0,0,0,24280473,"1600000US1351492",17070,"Milledgeville city"
"3841","GA","poulan","11215900100000",70946,2020,304017,0,17646,0,0,286371,0,0,0,0,0,565770,45543,203583,261994,30167,1046723,0,0,0,1076890,"1600000US1362496",760,"Poulan city"
"3842","KY","paducah","18207300100000",196801,2020,137516114,38041738,4335871,0,0,6365985,67724130,0,16717331,0,2268559,8153587,4904058,2192974,39994255,-4183521,59428395,0,0,0,55244874,"1600000US2158836",27137,"Paducah city"
"3843","FL","miramar","10200600900000",32274,2020,529832245,171340907,23833807,3256992,45899039,17575000,179713651,0,47602887,0,17124773,114352882,7825092,3923848,112934627,10659308,228377141,0,0,0,239036449,"1600000US1245975",134721,"Miramar city"
"3844","CA","pico rivera","05201950800000",31804,2020,155541632,62436590,14955300,0,0,0,39024827,0,21825248,0,1660667,31446613,13826068,5855720,42035508,10602358,82561551,0,0,0,93163909,"1600000US0656924",62088,"Pico Rivera city"
"3845","IL","dolton","14201602300000",96768,2020,100791414,20365041,4681617,753671,0,0,61117733,3281977,1465981,0,1790167,12370272,903619,305626,21672860,-84618,35336995,5024067,3555924,2100,35252377,"1600000US1720292",21426,"Dolton village"
"3846","UT","st. george","45202700800000",197622,2020,160880624,113192755,27618510,2344410,0,18800,14803721,676650,0,0,2902430,146543295,18318790,17563385,68928828,58657907,192696389,0,0,0,251354298,"1600000US4965330",95342,"St. George city"
"3847","IA","colfax","16205000200000",113793,2020,0,958378,0,0,0,171227,286451,0,0,0,79000,1548505,522096,135220,3849775,1508164,4547432,0,0,0,6055596,"1600000US1915060",2255,"Colfax city"
"3848","IL","riverdale","14201608000000",32799,2020,160264646,21800330,6863097,0,415905,0,99341710,407688,30565493,0,965574,6221778,1117272,1402,13310054,-18437301,39087807,0,0,0,20650506,"1600000US1764278",10663,"Riverdale village"
"3849","TX","donna","44210800200000",65367,2020,68216136,54743252,4843152,926962,0,519513,3082775,0,0,0,322695,9170687,6027195,0,9069783,1194812,23072853,0,0,0,24267665,"1600000US4820884",16797,"Donna city"
"3850","IL","tampico","14209801100000",93130,2020,1407865,0,0,0,1397131,10734,0,0,0,0,0,321076,29863,2603,273815,-14905,642262,0,0,0,627357,"1600000US1774470",689,"Tampico village"
"3851","IA","evansdale","16200700500000",92059,2020,0,3640000,0,0,0,110945,1320260,0,0,0,118000,1388199,846699,97824,2605393,304886,4633229,0,0,0,4938115,"1600000US1925995",4561,"Evansdale city"
