"","state.abb","name","government_id","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geo_id","name_midfile","sumlev","state","county","place","cousub","concit","funcstat","census_name","state.name","population","Median_Household_Income_2021"
"12786","WA","burlington","48202900200000",88926,2020,0,2020009,0,0,0,0,1836604,2745485,1433055,0,545046,8046982,2666678,0,17319684,2894257,25139087,0,0,0,28033344,"5308920","city of burlington",162,"53","000","08920","00000",0,"A","burlington city","Washington",9161,NA
"12787","TX","port arthur","44212300700000",38690,2020,189488697,95013319,15018124,11299124,0,0,38277637,0,13425860,0,11472778,38698784,13899700,4255595,81520025,9805000,128569104,0,0,0,138374104,"4858820","city of port arthur",162,"48","000","58820","00000",0,"A","port arthur city","Texas",56030,NA
"12788","WA","fife","48202750100000",39560,2020,0,28132000,0,0,130877,0,2323887,0,2717804,0,1442344,17272422,7887200,0,30645799,7530455,48274966,0,0,0,55805421,"5323795","city of fife",162,"53","000","23795","00000",0,"A","fife city","Washington",11012,NA
"12789","TX","portland","44220500600000",38705,2020,71809053,59269832,4727920,0,0,0,4575419,0,2078147,0,650594,12198104,1306844,62250,17752647,1505345,29814500,0,0,0,31319845,"4858904","city of portland",162,"48","000","58904","00000",0,"A","portland city","Texas",20386,NA
"12790","WA","lake stevens","48203150300000",89135,2020,0,10466000,0,46816,8344437,0,1506660,1827607,0,0,684996,8714894,8629988,0,28525603,-4569440,50439925,0,0,0,45870485,"5337900","city of lake stevens",162,"53","000","37900","00000",0,"A","lake stevens city","Washington",38921,NA
"12791","TX","chandler","44210750100000",129863,2020,8405909,6140958,857918,0,0,971641,282547,0,78308,0,74537,1949819,175690,248800,2229213,600982,4002540,0,0,0,4603522,"4814224","town of chandler",162,"48","000","14224","00000",0,"A","chandler city","Texas",3271,NA
"12792","WA","clyde hill","48201700700000",88966,2020,0,0,0,0,0,0,365209,0,947660,0,138206,680980,213324,0,4413447,227382,5080369,0,0,0,5307751,"5313365","town of clyde hill",162,"53","000","13365","00000",0,"A","clyde hill city","Washington",3126,NA
"12793","TX","clifton","44201800100000",129499,2020,4788277,4118839,495994,0,0,73574,0,167498,99870,0,0,2624033,940843,0,1898349,1671814,3791411,0,0,0,5463225,"4815472","city of clifton",162,"48","000","15472","00000",0,"A","clifton city","Texas",3467,NA
"12794","TX","dickinson","44208460100000",38677,2020,11906187,6676768,3245805,19721,0,0,1428010,0,230770,0,305113,2159680,7020659,770952,16031345,6916076,19066560,0,0,0,25982636,"4820344","city of dickinson",162,"48","000","20344","00000",0,"A","dickinson city","Texas",21421,NA
"12795","WI","west allis","50204101600000",39894,2020,229245168,66054900,18036506,0,11858326,10497582,0,11448169,122422854,0,0,34970494,14438909,7687356,64297100,18960582,102433277,0,0,0,121393859,"5585300","city of west allis",162,"55","000","85300","00000",0,"A","west allis city","Wisconsin",60334,NA
"12796","WI","kenosha","50203000100000",39889,2020,350781564,42884226,23472558,0,0,177098213,0,16913710,78003425,0,1566926,49358700,18392446,9680880,110373429,23073500,164731955,0,0,0,187805455,"5539225","city of kenosha",162,"55","000","39225","00000",0,"A","kenosha city","Wisconsin",99979,67223
"12797","MS","waveland","25202300200000",34942,2020,20656354,1915315,4463769,214113,0,4895471,8634042,0,0,0,59381,3544478,157130,1746527,6311002,-3012589,14771726,3226429,9520,0,11759137,"2878200","city of waveland",162,"28","000","78200","00000",0,"A","waveland city","Mississippi",7207,NA
"12798","MS","gulfport","25202400200000",34944,2020,261123854,146026628,15375943,687329,0,7276100,87912756,0,0,0,2739739,39631013,2417526,24002575,57963557,12998422,111016249,0,0,0,124014671,"2829700","city of gulfport",162,"28","000","29700","00000",0,"A","gulfport city","Mississippi",72923,43066
"12799","WI","wauwatosa","50204101500000",39893,2020,228633173,174913611,16475654,27016,0,0,0,9591551,31826205,0,2694581,33161810,6844491,87880,60084547,11117355,89061373,0,0,0,100178728,"5584675","city of wauwatosa",162,"55","000","84675","00000",0,"A","wauwatosa city","Wisconsin",48382,NA
"12800","AK","egegik","02202520200000",103451,2020,401430,0,189421,0,0,0,211378,18098,0,0,0,890770,330752,0,2260429,632586,2849365,0,0,0,3481951,"0221150","city of egegik",162,"02","000","21150","00000",0,"A","egegik city","Alaska",38,NA
"12801","AK","houston","02201300100000",103539,2020,1031052,0,971509,0,0,59543,0,0,0,0,0,89053,84031,0,1121439,-134440,1428963,0,0,0,1294523,"0233800","city of houston",162,"02","000","33800","00000",0,"A","houston city","Alaska",1974,NA
"12802","AK","hydaburg","02201600200000",103521,2020,254194,0,254194,0,0,0,0,0,0,0,0,147960,138531,225097,379340,-426542,1317470,0,0,0,890928,"0234460","city of hydaburg",162,"02","000","34460","00000",0,"A","hydaburg city","Alaska",381,NA
"12803","AK","pelican","02201800300000",103499,2020,602921,0,438148,0,56810,0,84996,0,3330,853,19637,957274,130498,55018,300838,-176249,1619877,0,0,0,1443628,"0259650","city of pelican",162,"02","000","59650","00000",0,"A","pelican city","Alaska",99,NA
"12804","AK","saxman","02201000200000",95985,2020,1076863,158519,339866,0,329566,0,228209,0,6695,0,14008,771082,28735,0,243067,-454378,1497262,0,0,0,1042884,"0267570","city of saxman",162,"02","000","67570","00000",0,"A","saxman city","Alaska",386,NA
"12805","AK","seldovia","02200900400000",103485,2020,587009,0,376770,0,0,0,174650,0,6639,1562,28950,591361,170746,0,673217,-390881,1826205,0,0,0,1435324,"0268340","city of seldovia",162,"02","000","68340","00000",0,"A","seldovia city","Alaska",232,NA
"12806","IN","evansville","15208200100000",170521,2020,1598807349,566372718,46972500,4430915,376266074,0,173721348,0,427066128,0,3274710,148709877,20737697,0,148433518,-13342365,331223457,0,0,0,317881092,"1822000","city of evansville",162,"18","000","22000","00000",0,"A","evansville city","Indiana",117291,46662
"12807","OH","geneva","36200400400000",83172,2020,24653234,1201474,1234004,8769,13775747,1116667,4951107,55882,2040617,0,324849,3789553,407857,1075685,4879205,1607094,8545206,1552114,118938,19470,10152300,"3929610","city of geneva",162,"39","000","29610","00000",0,"A","geneva city","Ohio",5928,NA
"12808","SD","springfield","42200500300000",410402,2020,1409007,1354711,54296,0,0,0,0,647,0,0,0,778420,152461,684281,687766,1178051,1124878,0,0,0,2302929,"4660660","city of springfield",162,"46","000","60660","00000",0,"A","springfield city","South Dakota",1917,NA
"12809","AK","emmonak","02202100300000",55746,2020,1092194,0,974408,0,0,56370,0,0,0,0,61416,518648,76399,1218459,784294,-294347,2892147,0,0,0,2597800,"0222910","city of emmonak",162,"02","000","22910","00000",0,"A","emmonak city","Alaska",827,NA
"12810","AK","kake","02202200100000",44793,2020,1786439,0,1786439,0,0,0,0,0,0,0,0,919671,314404,843608,549145,-35010,2661838,0,0,0,2626828,"0236770","city of kake",162,"02","000","36770","00000",0,"A","kake city","Alaska",543,NA
"12811","OK","pond creek","37202700700000",125640,2020,234551,0,0,0,0,153813,0,0,0,0,0,1465902,264537,30704,384621,-73683,2219447,1406272,45931,0,2145764,"4059950","city of pond creek",162,"40","000","59950","00000",0,"A","pond creek city","Oklahoma",886,NA
"12812","SD","yankton","42206700600000",38400,2020,77114073,56589554,4919563,14735139,0,0,0,15917,18607,0,851210,17231778,4220019,5266301,17101152,13486753,30332497,0,142187,5814,43819250,"4673060","city of yankton",162,"46","000","73060","00000",0,"A","yankton city","South Dakota",15441,NA
"12813","OR","cave junction","38201700100000",85220,2020,0,2346897,0,0,0,0,0,0,0,0,0,1665977,81946,252681,700050,91974,2608680,0,0,0,2700654,"4111850","city of cave junction",162,"41","000","11850","00000",0,"A","cave junction city","Oregon",2068,NA
"12814","WA","woodway","48203150100000",89438,2020,0,1530000,0,0,0,0,136948,0,0,0,19226,199329,119532,0,1990932,141634,2168159,0,0,0,2309793,"5379835","city of woodway",162,"53","000","79835","00000",0,"A","woodway city","Washington",1314,NA
"12815","CA","gridley","05200400300000",31745,2020,25986737,0,926292,0,3299000,0,11758898,0,9654441,0,348106,11923499,1831701,103828,4119210,92978,17885260,0,0,0,17978238,"0631260","city of gridley",162,"06","000","31260","00000",0,"A","gridley city","California",7421,NA
"12816","AL","boaz","01204800300000",110651,2020,32511869,24067629,1971602,0,0,1821248,4339156,0,142105,0,170547,1582538,521736,427166,13985797,1355441,15161796,0,0,0,16517237,"0107912","city of boaz",162,"01","000","07912","00000",0,"A","boaz city","Alabama",10109,NA
"12817","OH","huron","36202200400000",83374,2020,27107661,8910707,1489629,116832,1537717,3500000,8103904,0,2547717,0,901155,8735602,1651822,949855,5102117,3033687,13405709,0,0,0,16439396,"3937016","city of huron",162,"39","000","37016","00000",0,"A","huron city","Ohio",6921,NA
"12818","NM","roswell","32200300400000",43028,2020,153946113,51560417,3638403,688157,0,6780431,65750430,0,19092157,0,1828524,25432486,4006154,2171478,51542211,-2322236,85474565,2232850,3143711,0,83152329,"3564930","city of roswell",162,"35","000","64930","00000",0,"A","roswell city","New Mexico",48439,NA
"12819","AL","springville","01205800600000",110699,2020,15767740,0,307820,0,0,31997,1246113,0,0,0,116634,3327336,255384,41729,5020524,1042795,7602178,0,0,0,8644973,"0172600","city of springville",162,"01","000","72600","00000",0,"A","springville city","Alabama",4787,NA
"12820","IN","gary","15204500500000",170536,2020,0,0,0,0,18154094,0,0,0,0,0,0,0,0,0,228714206,-19817203,248531409,0,0,0,228714206,"1827000","city of gary",162,"18","000","27000","00000",0,"A","gary city","Indiana",69086,NA
"12821","GA","abbeville","11215600100000",111552,2020,546592,0,0,0,0,0,0,0,0,0,0,663118,315882,581614,262828,590941,1733223,0,0,0,2324164,"1300184","city of abbeville",162,"13","000","00184","00000",0,"A","abbeville city","Georgia",2684,NA
"12822","OH","bexley","36202500100000",37074,2020,49680749,15752073,2676104,0,11486884,0,14134361,11407,5238208,0,393119,8575604,2667879,3075800,18334536,4797387,27856432,0,0,0,32653819,"3906278","city of bexley",162,"39","000","06278","00000",0,"A","bexley city","Ohio",13924,NA
"12823","SD","lake norden","42202900600000",128425,2020,0,4297870,0,0,0,0,0,399,0,0,0,798863,92023,710332,3869257,312106,5158369,0,0,0,5470475,"4635460","city of lake norden",162,"46","000","35460","00000",0,"A","lake norden city","South Dakota",556,NA
"12824","KS","sedan","17201000600000",114388,2020,0,3916000,0,9473,0,0,284708,0,0,0,0,0,0,0,8901547,378985,8522562,0,0,0,8901547,"2063750","city of sedan",162,"20","000","63750","00000",0,"A","sedan city","Kansas",1004,NA
"12825","NE","south sioux city","28202200500000",35442,2020,37816471,28876898,5565161,0,0,2284523,0,0,0,0,1089889,29716109,4540230,535563,11591780,4684680,41699002,27930629,1318583,0,46383682,"3146030","city of south sioux city",162,"31","000","46030","00000",0,"A","south sioux city city","Nebraska",14040,NA
"12826","IA","blencoe","16206700100000",113941,2020,0,0,0,0,0,0,0,0,0,0,0,135747,45126,212025,0,212025,1589351,0,0,0,1801376,"1906940","city of blencoe",162,"19","000","06940","00000",0,"A","blencoe city","Iowa",232,NA
"12827","WA","entiat","48200400300000",102311,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5322010","city of entiat",162,"53","000","22010","00000",0,"A","entiat city","Washington",1328,NA
"12828","WA","gig harbor","48202700700000",89042,2020,40565071,0,0,0,0,0,0,0,1700044,0,0,12789309,746798,4048634,0,0,22290333,0,0,0,22290333,"5326735","city of gig harbor",162,"53","000","26735","00000",0,"A","gig harbor city","Washington",12036,NA
"12829","WA","gold bar","48203100600000",89043,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5327365","city of gold bar",162,"53","000","27365","00000",0,"A","gold bar city","Washington",2405,NA
"12830","WA","grand coulee","48201300400000",89046,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5327855","city of grand coulee",162,"53","000","27855","00000",0,"A","grand coulee city","Washington",969,NA
"12831","WA","granger","48203900200000",89048,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5327960","city of granger",162,"53","000","27960","00000",0,"A","granger city","Washington",3627,NA
"12832","WA","hoquiam","48201400400000",89067,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5332300","city of hoquiam",162,"53","000","32300","00000",0,"A","hoquiam city","Washington",8774,NA
"12833","WA","wapato","48203901200000",89400,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5376125","city of wapato",162,"53","000","76125","00000",0,"A","wapato city","Washington",4605,NA
"12834","WA","lake forest park","48201770100000",105431,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5337270","city of lake forest park",162,"53","000","37270","00000",0,"A","lake forest park city","Washington",13629,NA
"12835","WA","medical lake","48203200600000",105432,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5344690","city of medical lake",162,"53","000","44690","00000",0,"A","medical lake city","Washington",4877,NA
"12836","WA","milton","48202700800000",89168,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5346020","city of milton",162,"53","000","46020","00000",0,"A","milton city","Washington",8699,NA
"12837","WA","moses lake","48201300700000",89171,2020,24428,0,0,0,0,0,0,0,0,0,0,2018,2019,2018,0,11524,2019,0,0,0,13543,"5347245","city of moses lake",162,"53","000","47245","00000",0,"A","moses lake city","Washington",25261,NA
"12838","WA","napavine","48202100500000",89179,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5347980","town of napavine",162,"53","000","47980","00000",0,"A","napavine city","Washington",1885,NA
"12839","WA","oroville","48202400700000",89214,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5351970","city of oroville",162,"53","000","51970","00000",0,"A","oroville city","Washington",1810,NA
"12840","WA","mountlake terrace","48203101100000",89174,2020,43930897,0,0,0,0,0,2237567,0,11128742,0,0,17591467,1127207,8340622,17167529,11119240,33107585,0,0,0,44226825,"5347490","city of mountlake terrace",162,"53","000","47490","00000",0,"A","mountlake terrace city","Washington",21291,NA
"12841","WA","orting","48202700900000",89215,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5352005","city of orting",162,"53","000","52005","00000",0,"A","orting city","Washington",9041,NA
"12842","WA","pacific","48201701800000",89217,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5352495","city of pacific",162,"53","000","52495","00000",0,"A","pacific city","Washington",7240,NA
"12843","WA","port townsend","48201600100000",89254,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5355855","city of port townsend",162,"53","000","55855","00000",0,"A","port townsend city","Washington",10151,NA
"12844","WA","ruston","48202701200000",89290,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5360510","town of ruston",162,"53","000","60510","00000",0,"A","ruston city","Washington",1056,NA
"12845","WA","quincy","48201300800000",89272,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5357115","city of quincy",162,"53","000","57115","00000",0,"A","quincy city","Washington",7543,NA
"12846","WA","sedrowoolley","48202900800000",89303,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5363210","city of sedro woolley",162,"53","000","63210","00000",0,"A","sedro-woolley city","Washington",12426,NA
"12847","WA","shelton","48202300100000",89306,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5363735","city of shelton",162,"53","000","63735","00000",0,"A","shelton city","Washington",10370,NA
"12848","WA","snoqualmie","48201702300000",89330,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5365205","city of snoqualmie",162,"53","000","65205","00000",0,"A","snoqualmie city","Washington",14104,NA
"12849","WA","tonasket","48202401000000",89382,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5371890","city of tonasket",162,"53","000","71890","00000",0,"A","tonasket city","Washington",1102,NA
"12850","WA","woodinville","48201720400000",40781,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5379590","city of woodinville",162,"53","000","79590","00000",0,"A","woodinville city","Washington",13068,NA
"12851","WA","brier","48203170100000",88923,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5307940","city of brier",162,"53","000","07940","00000",0,"A","brier city","Washington",6559,NA
"12852","WA","carnation","48201700600000",88930,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5310215","city of carnation",162,"53","000","10215","00000",0,"A","carnation city","Washington",2155,NA
"12853","WA","chelan","48200400200000",88943,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5311615","city of chelan",162,"53","000","11615","00000",0,"A","chelan city","Washington",4230,NA
"12854","WA","dayton","48200700100000",98590,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5316970","city of dayton",162,"53","000","16970","00000",0,"A","dayton city","Washington",2445,NA
"12855","ND","hebron","35203000400000",98041,2020,2205254,2088000,0,0,117254,0,0,0,0,0,0,379030,398711,0,293407,51323,1019825,0,0,0,1071148,"3836860","city of hebron",162,"38","000","36860","00000",0,"A","hebron city","North Dakota",796,NA
"12856","WA","airway heights","48203200100000",88902,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5300905","city of airway heights",162,"53","000","00905","00000",0,"A","airway heights city","Washington",10759,NA
